CustomerID,Churn,Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
17418,0,233,1,167.39000000000001,13.949166666666668,12,139,0.0,139.0,54.388476697334326,139,3,11,1,0,1.0,0.0,0.0,0.0,1.0,1.9525,1.3563864091434603,0.21,4.25,139.0,1,1,1,3,Lost
17419,0,53,8,2008.95,20.292424242424243,82,1149,2.2551020408163267,143.625,74.55762392749843,232,1,12,1,223,0.03571428571428571,0.0,1.0,1.0,0.8282828282828283,2.2409090909090907,1.385625248177118,0.39,6.95,143.625,3,4,4,11,Champions
17420,0,80,2,309.66,18.215294117647062,15,162,12.625,81.0,43.840620433565945,112,1,15,1,202,0.009852216748768473,0.0,0.0,1.0,0.8823529411764706,1.9876470588235293,0.6418287292160261,1.25,4.25,81.0,2,2,2,6,Potential
17422,0,2,5,1437.69,15.627065217391305,75,1221,2.208791208791209,244.2,146.4127726668681,480,2,10,1,203,0.024509803921568627,1.0,2.0,3.0,0.8152173913043478,1.6784782608695654,1.397264938089597,0.19,4.95,244.2,4,4,4,12,Champions
17423,0,127,1,176.3,22.0375,8,138,0.0,138.0,54.388476697334326,138,4,9,1,0,1.0,0.0,0.0,0.0,1.0,2.4125,2.4248343095088845,0.55,6.75,138.0,2,1,1,4,At Risk
17426,0,0,4,3183.59,16.326102564102566,125,2219,0.979381443298969,554.75,390.83788199200956,961,4,12,1,190,0.020942408376963352,1.0,1.0,3.0,0.6410256410256411,2.1782564102564104,1.5202621301026225,0.29,6.75,554.75,4,4,4,12,Champions
17428,0,20,19,4146.21,25.281768292682926,141,2140,1.5582822085889572,112.63157894736842,60.56145687216856,244,1,10,1,258,0.07335907335907337,1.0,2.0,7.0,0.8597560975609756,2.4115243902439025,1.7291863381485246,0.12,7.5,112.63157894736842,4,4,4,12,Champions
17429,1,37,3,401.72,12.958709677419355,29,416,2.966666666666667,138.66666666666666,65.00256405199208,204,3,13,1,90,0.03296703296703297,0.0,1.0,1.0,0.9354838709677419,1.5151612903225806,1.4616859465875744,0.12,4.95,138.66666666666666,3,3,3,9,Loyal
17430,0,274,1,112.6,22.52,5,60,0.0,60.0,54.388476697334326,60,3,13,1,0,1.0,0.0,0.0,0.0,1.0,2.68,2.06082507748717,0.65,5.95,60.0,1,1,1,3,Lost
17431,1,222,1,357.4,8.717073170731707,39,254,0.0,254.0,54.388476697334326,254,6,14,1,0,1.0,0.0,0.0,0.0,0.9512195121951219,1.849512195121951,1.5819559905691314,0.29,6.95,254.0,1,1,2,4,At Risk
17436,0,136,1,122.4,30.6,4,48,0.0,48.0,54.388476697334326,48,2,11,1,0,1.0,0.0,0.0,0.0,1.0,2.55,0.0,2.55,2.55,48.0,2,1,1,4,At Risk
17438,1,163,1,283.05,23.587500000000002,12,91,0.0,91.0,54.388476697334326,91,3,10,1,0,1.0,0.0,0.0,0.0,1.0,3.691666666666667,1.5628984340485836,1.25,5.95,91.0,1,1,2,4,At Risk
17440,1,157,2,22.62,11.31,2,42,0.0,21.0,4.242640687119285,24,2,12,1,0,2.0,0.0,0.0,0.0,1.0,0.52,0.18384776310850237,0.39,0.65,21.0,1,2,1,4,At Risk
17442,0,3,5,1787.84,16.253090909090908,81,1247,1.7798165137614679,249.4,53.57051427791225,307,1,12,1,196,0.025380710659898477,1.0,2.0,3.0,0.7363636363636363,2.1590000000000003,1.456006824008608,0.29,5.95,249.4,4,4,4,12,Champions
17444,1,61,2,1789.94,16.125585585585586,108,1398,0.19090909090909092,699.0,76.36753236814714,753,0,10,1,21,0.09090909090909091,0.0,0.0,2.0,0.972972972972973,1.9346846846846846,1.5087453064292862,0.1,5.95,699.0,3,2,4,9,Loyal
17446,1,86,2,120.89999999999999,13.433333333333332,6,198,16.625,99.0,4.242640687119285,102,2,14,1,133,0.014925373134328358,0.0,0.0,1.0,0.6666666666666666,0.7722222222222223,0.6666666666666666,0.55,2.55,99.0,2,2,1,5,At Risk
17449,0,4,4,1327.6,8.245962732919255,107,688,1.64375,172.0,65.34523701081817,254,1,10,1,264,0.01509433962264151,1.0,1.0,1.0,0.6645962732919255,2.5527950310559007,1.7022618082936463,0.39,7.5,172.0,4,4,4,12,Champions
17450,0,23,6,2109.54,39.065555555555555,49,758,4.735849056603773,126.33333333333333,216.4640077857441,562,1,8,1,253,0.023622047244094488,1.0,1.0,1.0,0.9074074074074074,2.775925925925926,1.6702440433124806,0.73,7.13,126.33333333333333,4,4,4,12,Champions
17451,0,15,1,346.01,15.04391304347826,23,267,0.0,267.0,54.388476697334326,267,4,11,1,0,1.0,1.0,1.0,1.0,1.0,1.9247826086956523,1.4383477565507945,0.19,4.95,267.0,4,1,2,7,Potential
17454,1,101,4,451.88,7.79103448275862,54,236,2.912280701754386,59.0,12.355835328567093,77,6,13,1,167,0.023809523809523808,0.0,0.0,0.0,0.9310344827586207,2.3000000000000003,1.5582874090240246,0.29,6.75,59.0,2,4,3,9,Loyal
17455,1,113,1,111.8,15.971428571428572,7,64,0.0,64.0,54.388476697334326,64,4,12,1,0,1.0,0.0,0.0,0.0,1.0,1.8071428571428572,0.5094347941825427,1.45,2.95,64.0,2,1,1,4,At Risk
17456,1,274,1,219.62,14.641333333333334,15,150,0.0,150.0,54.388476697334326,150,3,15,1,0,1.0,0.0,0.0,0.0,1.0,1.6526666666666665,0.9517462647055426,0.85,3.75,150.0,1,1,2,4,At Risk
17457,1,36,4,216.49,30.927142857142858,7,107,35.166666666666664,26.75,18.172781845386247,53,4,12,1,212,0.018779342723004695,0.0,1.0,1.0,1.0,1.9885714285714287,1.2621202870755304,0.42,3.81,26.75,3,4,2,9,Loyal
17460,1,3,5,534.08,22.253333333333334,15,227,12.0,45.4,13.70401401050072,58,1,15,1,277,0.017985611510791366,1.0,1.0,1.0,0.625,3.1025000000000005,1.6947726537285428,0.42,5.95,45.4,4,4,3,11,Champions
17462,0,193,1,463.40999999999997,33.10071428571428,14,155,0.0,155.0,54.388476697334326,155,0,17,1,0,1.0,0.0,0.0,0.0,1.0,2.8242857142857143,1.0944736303230551,1.45,4.95,155.0,1,1,3,5,At Risk
17463,0,85,3,1087.99,9.628230088495576,96,704,1.2142857142857142,234.66666666666666,152.65756887011312,402,6,15,1,136,0.021897810218978103,0.0,0.0,1.0,0.8495575221238938,2.276371681415929,1.5710358627504466,0.29,6.95,234.66666666666666,2,3,4,9,Loyal
17464,1,67,1,248.20000000000002,31.025000000000002,8,76,0.0,76.0,54.388476697334326,76,0,13,1,0,1.0,0.0,0.0,1.0,1.0,3.025,1.9528367644458737,0.95,5.95,76.0,3,1,2,6,Potential
17469,0,18,3,915.07,19.063958333333336,39,427,2.021276595744681,142.33333333333334,36.96394639825858,185,1,8,1,95,0.03125,1.0,1.0,2.0,0.8125,2.5502083333333334,1.2228854778121994,0.85,5.95,142.33333333333334,4,3,4,11,Champions
17470,0,36,4,531.83,12.368139534883722,40,635,5.690476190476191,158.75,48.602983447521,225,1,14,1,240,0.016597510373443983,0.0,1.0,1.0,0.9302325581395349,1.218139534883721,1.0867015532245874,0.12,4.25,158.75,3,4,3,10,Champions
17472,1,100,3,656.14,3.8824852071005918,137,450,0.6369047619047619,150.0,12.288205727444508,164,6,14,1,108,0.027522935779816515,0.0,0.0,0.0,0.8106508875739645,1.880828402366864,1.3305174522031176,0.25,5.95,150.0,2,3,3,8,Loyal
17481,0,3,1,230.78,13.57529411764706,17,146,0.0,146.0,54.388476697334326,146,2,9,1,0,1.0,1.0,1.0,1.0,1.0,2.5805882352941176,1.8920738311051557,0.39,6.25,146.0,4,1,2,7,Potential
17483,0,43,2,258.84000000000003,21.570000000000004,12,96,4.363636363636363,48.0,0.0,48,3,17,1,48,0.04081632653061224,0.0,1.0,1.0,1.0,3.1033333333333335,1.5872064271619628,0.85,5.95,48.0,3,2,2,7,Potential
17486,1,170,1,376.97,16.39,23,189,0.0,189.0,54.388476697334326,189,2,14,1,0,1.0,0.0,0.0,0.0,1.0,2.5895652173913044,1.6153453845733583,0.42,6.75,189.0,1,1,2,4,At Risk
17489,0,122,1,208.56,13.035,16,232,0.0,232.0,54.388476697334326,232,2,11,1,0,1.0,0.0,0.0,0.0,1.0,1.190625,0.8795109910247475,0.42,3.75,232.0,2,1,2,5,At Risk
17490,0,86,1,237.2,16.942857142857143,14,132,0.0,132.0,54.388476697334326,132,3,9,1,0,1.0,0.0,0.0,1.0,1.0,2.4785714285714286,1.570609176979807,0.55,4.95,132.0,2,1,2,5,At Risk
17491,0,5,6,1465.79,25.715614035087718,48,847,4.785714285714286,141.16666666666666,124.2471998343088,357,3,9,1,271,0.022058823529411766,1.0,2.0,2.0,0.8421052631578947,2.4747368421052633,1.7380028617261885,0.42,5.95,141.16666666666666,4,4,4,12,Champions
17492,1,157,1,288.62,28.862000000000002,10,146,0.0,146.0,54.388476697334326,146,1,15,1,0,1.0,0.0,0.0,0.0,1.0,2.158,1.763284813447145,0.65,6.75,146.0,1,1,2,4,At Risk
17496,1,268,1,251.10000000000002,27.900000000000002,9,78,0.0,78.0,54.388476697334326,78,3,8,1,0,1.0,0.0,0.0,0.0,1.0,3.5222222222222226,1.459261609323169,0.75,4.95,78.0,1,1,2,4,At Risk
17499,1,199,1,460.1,13.532352941176471,34,525,0.0,525.0,54.388476697334326,525,2,9,1,0,1.0,0.0,0.0,0.0,1.0,1.395,1.43593755667392,0.29,5.95,525.0,1,1,3,5,At Risk
17501,1,130,2,259.35,16.209375,16,157,0.0,78.5,99.7020561473032,149,1,9,1,0,2.0,0.0,0.0,0.0,1.0,2.61875,1.760859165294033,0.55,5.95,78.5,2,2,2,6,Potential
17504,1,115,9,1794.82,17.9482,88,1161,1.1616161616161615,129.0,162.83657451567817,501,2,14,1,116,0.07692307692307693,0.0,0.0,0.0,0.88,2.4174,1.9863171443603354,0.42,7.5,129.0,2,4,4,10,Champions
17505,1,71,2,1006.94,20.549795918367348,45,542,0.9166666666666666,271.0,5.656854249492381,275,2,9,1,44,0.044444444444444446,0.0,0.0,1.0,0.9183673469387755,2.4973469387755105,1.394850313818362,0.42,6.35,271.0,3,2,4,9,Loyal
17507,1,171,2,574.73,6.761529411764706,76,356,0.5595238095238095,178.0,59.39696961966999,220,3,18,1,47,0.041666666666666664,0.0,0.0,0.0,0.8941176470588236,2.3927058823529412,1.4606101042888548,0.55,6.75,178.0,1,2,3,6,Potential
17508,1,190,1,387.31,17.605,22,289,0.0,289.0,54.388476697334326,289,4,8,1,0,1.0,0.0,0.0,0.0,1.0,1.622272727272727,0.8797506779828337,0.14,3.75,289.0,1,1,3,5,At Risk
17511,0,3,20,8154.45,38.10490654205607,115,3801,1.2629107981220657,190.05,137.8673943361977,511,2,11,1,280,0.0711743772241993,2.0,4.0,6.0,0.5373831775700935,2.6689252336448597,2.231739519022936,0.39,7.05,190.05,4,4,4,12,Champions
17512,0,30,7,1216.9,18.437878787878788,38,774,2.7384615384615385,110.57142857142857,73.22080110382373,225,4,12,1,180,0.03867403314917127,0.0,1.0,2.0,0.5757575757575758,1.7177272727272728,1.297182503563954,0.65,6.45,110.57142857142857,3,4,4,11,Champions
17514,1,37,1,200.15,5.1320512820512825,39,134,0.0,134.0,54.388476697334326,134,2,15,1,0,1.0,0.0,1.0,1.0,1.0,2.0671794871794873,1.4242079030629968,0.19,6.25,134.0,3,1,2,6,Potential
17515,0,115,3,335.52,5.411612903225806,35,199,1.819672131147541,66.33333333333333,19.03505538035898,86,1,14,1,111,0.026785714285714284,0.0,0.0,0.0,0.5645161290322581,1.945,1.1013564661696824,0.83,6.45,66.33333333333333,2,3,2,7,Potential
17516,0,28,4,537.33,5.02177570093458,91,321,1.5660377358490567,80.25,88.23217478146317,207,6,12,1,166,0.023952095808383235,1.0,1.0,1.0,0.8504672897196262,1.9973831775700934,1.2701666332879753,0.21,5.95,80.25,3,4,3,10,Champions
17517,1,218,1,128.44,12.844,10,100,0.0,100.0,54.388476697334326,100,4,11,1,0,1.0,0.0,0.0,0.0,1.0,1.517,0.8972804590662957,0.42,2.95,100.0,1,1,1,3,Lost
17519,0,43,5,868.98,18.488936170212767,40,458,5.043478260869565,91.6,42.35917846228843,149,0,13,1,234,0.02127659574468085,0.0,1.0,2.0,0.851063829787234,2.9159574468085108,1.9932992746072682,0.42,7.5,91.6,3,4,3,10,Champions
17521,0,108,1,159.56,19.945,8,116,0.0,116.0,54.388476697334326,116,1,15,1,0,1.0,0.0,0.0,0.0,1.0,1.315,0.4117905153976091,0.85,1.69,116.0,2,1,1,4,At Risk
17522,0,48,4,584.9,11.035849056603773,46,494,1.5,123.5,165.28863643134494,367,3,14,1,79,0.05,0.0,1.0,1.0,0.8679245283018868,1.6603773584905661,1.4235396866534855,0.19,5.95,123.5,3,4,3,10,Champions
17524,1,270,1,145.0,24.166666666666668,6,90,0.0,90.0,54.388476697334326,90,0,14,1,0,1.0,0.0,0.0,0.0,1.0,1.5916666666666668,0.31688588903052567,1.25,2.1,90.0,1,1,1,3,Lost
17525,1,269,1,295.5,59.1,5,66,0.0,66.0,54.388476697334326,66,2,12,1,0,1.0,0.0,0.0,0.0,1.0,4.45,0.46368092477478523,3.75,4.95,66.0,1,1,2,4,At Risk
17526,0,270,2,107.2,21.44,5,32,1.0,16.0,16.97056274847714,28,3,12,1,4,0.4,0.0,0.0,0.0,1.0,3.4299999999999997,0.4381780460041326,2.95,3.75,16.0,1,2,1,4,At Risk
17527,0,19,2,399.57,19.027142857142856,21,187,5.4,93.5,75.66042558696059,147,0,10,1,108,0.01834862385321101,1.0,1.0,1.0,1.0,2.9652380952380955,1.961404137467898,0.83,7.5,93.5,4,2,3,9,Loyal
17530,0,115,6,1205.05,4.859072580645161,207,734,0.6356275303643725,122.33333333333333,97.63127914078903,245,1,17,1,158,0.03773584905660377,0.0,0.0,0.0,0.8346774193548387,1.9737500000000001,1.3663243230911342,0.42,6.75,122.33333333333333,2,4,4,10,Champions
17531,1,99,1,233.1,23.31,10,128,0.0,128.0,54.388476697334326,128,3,19,1,0,1.0,0.0,0.0,0.0,1.0,2.5940000000000003,1.7883710775762147,0.42,4.95,128.0,2,1,2,5,At Risk
17535,1,189,1,164.4,12.646153846153847,13,136,0.0,136.0,54.388476697334326,136,4,15,1,0,1.0,0.0,0.0,0.0,1.0,1.473076923076923,0.972242979021402,0.65,3.75,136.0,1,1,1,3,Lost
17537,0,212,1,570.0,9.827586206896552,58,320,0.0,320.0,54.388476697334326,320,2,13,1,0,1.0,0.0,0.0,0.0,1.0,2.7763793103448275,1.5795076939837622,0.18,5.95,320.0,1,1,3,5,At Risk
17540,0,225,1,268.8,33.6,8,64,0.0,64.0,54.388476697334326,64,3,14,1,0,1.0,0.0,0.0,0.0,1.0,4.0125,0.9635314510397972,2.95,4.95,64.0,1,1,2,4,At Risk
17542,1,179,1,141.55,6.4340909090909095,21,131,0.0,131.0,54.388476697334326,131,1,11,1,0,1.0,0.0,0.0,0.0,0.9545454545454546,1.6090909090909091,1.4344864987693384,0.1,4.95,131.0,1,1,1,3,Lost
17548,1,143,1,103.3,20.66,5,58,0.0,58.0,54.388476697334326,58,2,12,1,0,1.0,0.0,0.0,0.0,1.0,2.43,1.9753480705941422,1.25,5.95,58.0,2,1,1,4,At Risk
17550,1,106,3,198.41,4.96025,40,81,1.1538461538461537,27.0,27.622454633866266,58,6,15,1,45,0.06521739130434782,0.0,0.0,0.0,1.0,2.5295,1.5335327908176013,0.42,6.25,27.0,2,3,2,7,Potential
17551,1,268,1,281.84,7.416842105263157,38,141,0.0,141.0,54.388476697334326,141,2,14,1,0,1.0,0.0,0.0,0.0,1.0,2.434736842105263,1.463100626201,0.42,5.95,141.0,1,1,2,4,At Risk
17552,0,281,2,264.7,24.063636363636363,11,94,0.0,47.0,49.49747468305833,82,3,18,1,0,2.0,0.0,0.0,0.0,1.0,3.4590909090909094,1.8965518951268092,1.25,5.95,47.0,1,2,2,5,At Risk
17554,0,32,2,619.23,15.103170731707317,36,339,0.625,169.5,183.1406563273158,299,3,20,1,25,0.07692307692307693,0.0,2.0,2.0,0.8780487804878049,2.4934146341463417,1.421255799910941,0.39,4.95,169.5,3,2,3,8,Loyal
17555,0,244,1,186.95,3.8947916666666664,47,155,0.0,155.0,54.388476697334326,155,6,12,1,0,1.0,0.0,0.0,0.0,0.9791666666666666,2.230208333333333,1.7355635415442412,0.42,6.95,155.0,1,1,2,4,At Risk
17556,1,115,1,67.95,16.9875,4,40,0.0,40.0,54.388476697334326,40,2,10,1,0,1.0,0.0,0.0,0.0,1.0,3.1175,1.9772603099575263,0.42,4.95,40.0,2,1,1,4,At Risk
17560,1,64,3,294.67,24.555833333333336,12,115,14.0,38.333333333333336,19.39931270260195,51,3,17,1,155,0.019230769230769232,0.0,0.0,1.0,1.0,3.2575000000000003,1.7069756615402893,0.65,5.75,38.333333333333336,3,3,2,8,Loyal
17562,0,19,4,617.54,16.251052631578947,32,457,1.6756756756756757,114.25,96.25097402104562,258,6,13,1,63,0.0625,1.0,2.0,4.0,0.8421052631578947,1.827894736842105,1.4162553554579915,0.14,4.95,114.25,4,4,3,11,Champions
17567,0,2,6,1890.1200000000001,18.00114285714286,74,1082,2.6634615384615383,180.33333333333334,96.9013243803544,308,3,10,1,279,0.02142857142857143,1.0,2.0,2.0,0.7047619047619048,2.1056190476190477,1.2840784811636496,0.55,6.35,180.33333333333334,4,4,4,12,Champions
17569,1,241,1,242.6,10.108333333333333,24,118,0.0,118.0,54.388476697334326,118,1,14,1,0,1.0,0.0,0.0,0.0,1.0,2.43625,1.4682104235517768,1.25,6.95,118.0,1,1,2,4,At Risk
17571,0,55,2,436.74,6.239142857142857,67,382,2.2028985507246377,191.0,24.041630560342615,208,0,15,1,152,0.013071895424836602,0.0,1.0,1.0,0.9571428571428572,1.6722857142857144,1.2030735655564821,0.06,6.95,191.0,3,2,3,8,Loyal
17572,0,9,3,176.10000000000002,19.56666666666667,6,78,34.0,26.0,3.4641016151377544,30,2,12,1,273,0.010948905109489052,1.0,1.0,1.0,0.6666666666666666,2.6166666666666667,0.6614378277661478,1.45,2.95,26.0,4,3,1,8,Loyal
17573,0,3,1,130.55,14.505555555555556,9,81,0.0,81.0,54.388476697334326,81,2,10,1,0,1.0,1.0,1.0,1.0,1.0,2.1255555555555556,1.4429060183455393,0.79,4.95,81.0,4,1,1,6,Potential
17574,1,152,1,155.8,22.25714285714286,7,74,0.0,74.0,54.388476697334326,74,0,9,1,0,1.0,0.0,0.0,0.0,1.0,2.3685714285714288,1.6158323816888576,1.25,5.95,74.0,1,1,1,3,Lost
17576,0,8,14,1638.02,7.6542990654205605,152,1076,1.2253521126760563,76.85714285714286,36.86744893817297,141,3,16,1,265,0.05263157894736842,3.0,4.0,4.0,0.7102803738317757,2.099018691588785,1.3909673297116079,0.19,6.95,76.85714285714286,4,4,4,12,Champions
17578,1,127,1,96.3,32.1,3,54,0.0,54.0,54.388476697334326,54,3,18,1,0,1.0,0.0,0.0,0.0,1.0,1.75,0.17320508075688773,1.65,1.95,54.0,2,1,1,4,At Risk
17579,0,47,2,258.11,16.131875,14,129,2.7333333333333334,64.5,36.062445840513924,90,0,14,1,41,0.047619047619047616,0.0,1.0,2.0,0.875,2.579375,1.5921284234215112,0.42,5.75,64.5,3,2,2,7,Potential
17580,1,221,2,160.07,3.7225581395348835,42,81,1.0714285714285714,40.5,41.71930009000631,70,0,14,1,45,0.043478260869565216,0.0,0.0,0.0,0.9767441860465116,1.8881395348837209,1.258709194853721,0.29,4.95,40.5,1,2,1,4,At Risk
17581,0,19,16,4894.66,19.346482213438733,169,2934,1.0317460317460319,183.375,153.00582777572015,556,0,10,1,262,0.060836501901140684,2.0,2.0,7.0,0.6679841897233202,1.9850592885375495,1.2439324550875448,0.39,6.75,183.375,4,4,4,12,Champions
17582,1,145,1,99.37,3.821923076923077,25,73,0.0,73.0,54.388476697334326,73,6,13,1,0,1.0,0.0,0.0,0.0,0.9615384615384616,1.7207692307692308,1.3272766797527125,0.29,4.95,73.0,2,1,1,4,At Risk
17584,0,36,1,424.15000000000003,35.34583333333334,12,135,0.0,135.0,54.388476697334326,135,3,14,1,0,1.0,0.0,1.0,1.0,1.0,3.7458333333333336,2.3459305512983866,1.25,7.5,135.0,3,1,3,7,Potential
17585,1,18,4,816.77,4.344521276595745,159,891,1.2192513368983957,222.75,99.90787423087998,311,0,13,1,228,0.017467248908296942,1.0,1.0,2.0,0.8457446808510638,1.3712234042553193,1.2873095490041753,0.12,5.95,222.75,4,4,3,11,Champions
17588,1,9,2,428.5,47.611111111111114,7,70,16.5,35.0,12.727922061357855,44,3,10,1,132,0.015037593984962405,1.0,1.0,1.0,0.7777777777777778,5.949999999999999,1.70293863659264,2.95,6.95,35.0,4,2,3,9,Loyal
17589,0,60,3,1525.77,9.136347305389222,113,1002,0.536144578313253,334.0,96.19251530134764,445,2,13,1,89,0.03333333333333333,0.0,0.0,1.0,0.6766467065868264,1.89,1.2038582552755872,0.29,6.75,334.0,3,3,4,10,Champions
17591,0,31,6,1314.67,11.04764705882353,66,791,2.0508474576271185,131.83333333333334,75.42523892349739,222,1,15,1,244,0.024489795918367346,0.0,1.0,1.0,0.5546218487394958,2.255294117647059,1.4649491363469755,0.19,5.95,131.83333333333334,3,4,4,11,Champions
17593,0,1,4,2473.78,17.5445390070922,129,1407,1.85,351.75,62.32375149170658,394,6,13,1,260,0.01532567049808429,1.0,2.0,3.0,0.9148936170212766,2.7705673758865252,1.9868197031759232,0.29,7.5,351.75,4,4,4,12,Champions
17594,0,164,1,315.0,22.5,14,220,0.0,220.0,54.388476697334326,220,2,10,1,0,1.0,0.0,0.0,0.0,1.0,1.3071428571428572,0.41084207281047636,0.85,1.65,220.0,1,1,2,4,At Risk
17596,0,45,4,723.08,5.7846400000000004,99,497,1.8548387096774193,124.25,11.116804097101527,133,0,12,1,232,0.017167381974248927,0.0,1.0,1.0,0.792,2.01912,1.5824149653553727,0.29,6.95,124.25,3,4,3,10,Champions
17597,1,123,1,1093.74,26.676585365853658,41,559,0.0,559.0,54.388476697334326,559,1,11,1,0,1.0,0.0,0.0,0.0,1.0,2.13609756097561,1.5836096079033821,0.42,5.95,559.0,2,1,4,7,Potential
17601,1,148,1,108.45,13.55625,8,67,0.0,67.0,54.388476697334326,67,3,18,1,0,1.0,0.0,0.0,0.0,1.0,1.7874999999999999,0.46502688094345684,1.25,2.55,67.0,2,1,1,4,At Risk
17602,0,33,2,817.39,7.639158878504673,104,629,1.8773584905660377,314.5,300.5203820042827,527,2,16,1,199,0.01,0.0,1.0,1.0,0.9719626168224299,1.6734579439252337,1.1769412729643964,0.29,5.95,314.5,3,2,3,8,Loyal
17604,1,126,2,266.02,4.433666666666666,54,129,1.5932203389830508,64.5,20.506096654409877,79,4,13,1,94,0.021052631578947368,0.0,0.0,0.0,0.9,2.382,1.3124473193624555,0.42,6.75,64.5,2,2,2,6,Potential
17609,0,211,2,461.7,4.2357798165137615,97,260,0.23148148148148148,130.0,121.62236636408618,216,6,16,1,25,0.07692307692307693,0.0,0.0,0.0,0.8899082568807339,1.9997247706422019,1.0663215229067016,0.42,5.95,130.0,1,2,3,6,Potential
17611,0,33,9,2281.45,5.025220264317181,366,1535,0.5143487858719646,170.55555555555554,85.14122255275512,328,6,14,1,237,0.037815126050420166,0.0,1.0,3.0,0.8061674008810573,2.1099339207048455,1.4829469928838857,0.21,7.5,170.55555555555554,3,4,4,11,Champions
17612,0,4,5,1280.53,14.071758241758241,82,1034,2.2333333333333334,206.8,70.42513755755114,297,0,10,1,202,0.024630541871921183,2.0,3.0,3.0,0.9010989010989011,1.7305494505494505,1.412945200350721,0.19,5.95,206.8,4,4,4,12,Champions
17613,0,27,9,2543.25,11.613013698630137,159,1526,0.8440366972477065,169.55555555555554,115.23032490528601,338,1,12,1,188,0.047619047619047616,1.0,1.0,2.0,0.726027397260274,2.122054794520548,1.3162683131539499,0.12,6.25,169.55555555555554,3,4,4,11,Champions
17615,1,39,3,195.05,19.505000000000003,10,87,10.11111111111111,29.0,9.539392014169456,38,4,8,1,91,0.03260869565217391,0.0,1.0,1.0,1.0,2.505,1.3793013529400389,1.25,4.95,29.0,3,3,2,8,Loyal
17618,0,157,2,513.53,10.480204081632653,42,227,2.3541666666666665,113.5,44.54772721475249,145,6,16,1,113,0.017543859649122806,0.0,0.0,0.0,0.8571428571428571,2.359387755102041,1.370619397941531,0.42,4.95,113.5,1,2,3,6,Potential
17619,1,221,1,198.47,2.7187671232876713,70,122,0.0,122.0,54.388476697334326,122,0,14,1,0,1.0,0.0,0.0,0.0,0.958904109589041,1.7367123287671233,1.1316250051174204,0.29,4.95,122.0,1,1,2,4,At Risk
17621,0,221,2,543.58,49.41636363636364,11,178,4.1,89.0,108.89444430272832,166,0,13,1,41,0.047619047619047616,0.0,0.0,0.0,1.0,3.0745454545454547,1.331926151378999,0.42,5.95,89.0,1,2,3,6,Potential
17624,0,127,1,322.15,15.34047619047619,21,304,0.0,304.0,54.388476697334326,304,3,17,1,0,1.0,0.0,0.0,0.0,1.0,1.740952380952381,1.5396360114062826,0.29,5.95,304.0,2,1,2,5,At Risk
17625,0,49,2,1141.08,6.102032085561497,155,828,0.6290322580645161,414.0,62.22539674441618,458,4,13,1,117,0.01694915254237288,0.0,1.0,1.0,0.8288770053475936,2.1098395721925134,1.5497868309662384,0.12,6.75,414.0,3,2,4,9,Loyal
17629,0,29,5,702.49,10.807538461538462,60,576,3.71875,115.2,65.50343502443212,215,6,11,1,239,0.020833333333333332,1.0,1.0,2.0,0.9230769230769231,1.624153846153846,1.3631304645783318,0.12,5.95,115.2,3,4,3,10,Champions
17630,1,79,2,219.4,16.876923076923077,13,134,5.166666666666667,67.0,43.840620433565945,98,3,14,1,62,0.031746031746031744,0.0,0.0,1.0,1.0,2.3461538461538463,1.7479108408875748,0.85,5.95,67.0,2,2,2,6,Potential
17631,0,46,2,340.3,14.179166666666667,24,178,4.130434782608695,89.0,5.656854249492381,93,3,13,1,95,0.020833333333333332,0.0,1.0,1.0,1.0,2.8716666666666666,1.8195524214742356,0.29,6.95,89.0,3,2,2,7,Potential
17633,0,12,2,567.11,20.25392857142857,27,265,0.6296296296296297,132.5,31.81980515339464,155,3,15,1,17,0.1111111111111111,2.0,2.0,2.0,0.9642857142857143,2.3725,1.657484986804249,0.42,6.75,132.5,4,2,3,9,Loyal
17634,0,1,7,1322.32,7.109247311827956,145,566,1.308108108108108,80.85714285714286,39.82222399376413,130,3,12,1,245,0.028455284552845527,1.0,2.0,2.0,0.7795698924731183,2.8503763440860213,1.7547989392118377,0.29,6.95,80.85714285714286,4,4,4,12,Champions
17637,0,24,1,306.3,13.922727272727274,22,212,0.0,212.0,54.388476697334326,212,1,13,1,0,1.0,1.0,1.0,1.0,1.0,2.0090909090909093,1.4608246499866635,0.42,4.95,212.0,4,1,2,7,Potential
17639,1,185,1,60.2,15.05,4,44,0.0,44.0,54.388476697334326,44,1,15,1,0,1.0,0.0,0.0,0.0,1.0,2.55,2.8035691537752374,0.95,6.75,44.0,1,1,1,3,Lost
17642,1,29,2,635.49,17.175405405405407,32,434,1.5555555555555556,217.0,89.09545442950498,280,3,12,1,56,0.03508771929824561,1.0,1.0,2.0,0.8648648648648649,2.0697297297297297,1.5535094436763466,0.29,6.25,217.0,3,2,3,8,Loyal
